"","X","Year","Age","Gender","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","Level","y"
"423",423,2,23,0,2,2,3,3,3,3,3,3,2,2,2,2,2,4,4,4,4,4,1,2,2,2,4,1,4,2.72,2
"424",424,2,23,0,4,4,4,4,2,2,1,1,2,2,4,2,2,2,2,1,1,1,2,2,2,2,4,4,5,2.48,2
"427",427,2,23,0,2,4,3,4,3,3,3,3,3,3,3,4,3,4,2,4,3,2,2,3,3,3,3,3,2,3,2
"428",428,2,23,1,3,2,3,3,2,2,3,3,3,2,2,5,3,4,3,4,3,2,3,2,3,2,3,2,3,2.8,2
"429",429,2,23,1,2,2,4,3,2,2,4,4,2,2,2,5,3,2,2,2,2,3,3,3,4,4,5,5,5,3.08,2
"430",430,2,22,1,3,4,3,3,3,1,4,4,3,3,1,2,4,3,3,2,4,2,2,2,2,3,3,3,3,2.8,2
"432",432,2,24,1,3,2,3,3,2,3,3,4,3,2,2,3,2,2,4,3,4,5,4,3,3,2,2,2,3,2.88,2
"433",433,2,23,0,4,3,3,3,2,3,2,3,3,2,2,2,2,3,4,2,4,3,2,3,4,2,2,4,2,2.76,2
"434",434,2,24,0,5,2,5,4,3,4,2,3,3,2,3,3,3,3,2,3,3,3,3,2,2,2,3,3,4,3,2
"435",435,2,24,0,5,3,3,4,3,4,3,3,3,2,2,3,3,3,3,3,2,4,3,2,2,3,3,2,2,2.92,2
"436",436,2,24,0,2,3,3,4,2,3,3,3,2,2,3,2,2,3,3,2,3,3,4,4,5,2,2,3,2,2.8,2
"437",437,2,24,0,2,2,2,4,3,3,3,3,2,2,3,3,3,2,2,3,3,3,2,2,3,3,2,3,3,2.64,2
"438",438,2,23,0,1,3,1,4,3,3,2,4,2,3,3,3,3,3,3,2,3,4,4,2,2,3,3,2,3,2.76,2
"439",439,2,23,0,4,2,2,5,3,4,3,4,2,3,3,2,2,3,3,3,4,3,3,3,4,3,2,2,3,3,2
"440",440,3,23,0,4,3,3,2,3,4,3,2,2,2,4,2,3,2,2,2,3,2,4,4,5,5,2,5,2,3,2
"441",441,3,23,1,4,2,1,2,3,3,2,2,3,3,2,2,3,3,3,3,3,3,5,5,4,3,3,2,3,2.88,2
"442",442,3,24,1,4,3,2,3,4,3,2,3,3,3,4,2,2,3,2,3,3,3,4,5,3,4,2,3,2,3,2
"444",444,3,25,1,5,3,2,4,2,4,3,3,3,3,2,4,3,2,3,2,3,3,5,5,2,3,2,3,3,3.08,2
"445",445,3,25,0,5,2,4,2,2,4,3,3,3,3,2,2,2,3,2,3,4,3,2,3,2,3,2,3,3,2.8,2
"446",446,3,23,0,4,3,4,4,3,4,2,3,3,2,2,2,3,2,3,3,4,4,4,5,3,2,2,3,2,3.04,2
"447",447,3,23,0,4,2,4,2,2,4,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2.64,2
"448",448,3,23,0,3,3,2,2,3,3,2,3,3,3,3,2,3,3,2,3,2,4,4,5,4,2,2,2,4,2.88,2
"449",449,3,22,0,2,2,2,2,3,3,4,3,2,3,3,3,3,2,3,3,3,2,3,2,3,2,2,2,3,2.6,2
"450",450,3,23,1,2,3,4,3,3,3,4,3,3,3,3,2,3,3,2,4,3,2,2,4,2,4,4,4,3,3.04,2
"451",451,3,24,0,3,3,4,4,2,4,4,3,2,2,2,3,2,3,3,3,2,3,2,2,3,2,3,2,3,2.76,2
"452",452,3,23,1,3,2,5,2,3,2,2,2,3,2,2,2,3,3,3,4,3,4,4,5,3,2,4,2,4,2.96,2
"453",453,3,22,0,3,3,2,4,3,3,2,3,2,3,3,3,3,2,3,4,3,3,2,2,2,2,2,2,3,2.68,2
"454",454,3,22,1,5,2,3,4,2,4,2,2,3,3,4,3,2,3,2,3,3,3,3,2,2,3,2,3,2,2.8,2
"455",455,3,22,1,5,1,3,2,3,4,3,3,2,2,4,3,4,3,4,4,2,1,2,1,2,2,3,2,3,2.72,2
"456",456,3,24,0,3,2,4,4,2,4,2,3,3,1,5,2,4,2,4,3,3,2,3,3,4,4,2,2,2,2.92,2
"457",457,3,24,1,3,2,4,4,4,5,3,4,2,2,5,3,4,3,4,4,1,2,1,2,1,2,2,1,3,2.84,2
"459",459,3,23,0,5,4,2,4,4,2,3,4,2,1,2,4,5,2,4,4,1,2,1,2,1,2,2,1,1,2.6,2
"460",460,3,24,0,5,3,3,4,2,2,2,3,3,2,2,2,2,3,4,5,2,3,3,4,4,1,2,1,2,2.76,2
"461",461,4,23,0,5,2,2,2,4,2,3,3,3,2,3,2,3,2,3,5,2,2,2,1,1,1,2,2,1,2.4,2
"462",462,4,23,0,3,2,3,2,2,2,3,2,2,3,2,3,2,3,3,5,3,3,4,2,2,1,1,2,3,2.52,2
"463",463,4,24,1,3,3,2,2,4,3,2,2,2,3,3,2,3,3,3,5,2,1,2,1,2,2,1,1,2,2.36,2
"464",464,4,24,1,3,3,4,2,4,3,2,3,3,4,2,3,3,2,2,5,2,1,3,3,4,4,5,2,2,2.96,2
"465",465,4,24,1,2,3,3,2,2,3,3,4,3,4,3,2,3,3,3,4,1,2,2,1,2,2,1,1,2,2.44,2
"466",466,4,23,1,2,2,4,2,2,3,3,4,3,2,3,3,4,2,3,4,2,3,3,4,5,5,6,4,2,3.2,2
"467",467,4,23,1,2,2,4,4,2,3,2,3,3,2,2,2,4,3,2,3,2,1,2,1,2,1,1,1,2,2.24,2
"468",468,4,23,1,4,3,5,4,2,4,3,3,2,3,3,3,4,4,2,3,2,3,4,4,2,2,2,3,4,3.12,2
"469",469,4,23,1,4,3,2,4,2,3,3,2,2,2,4,2,2,4,4,3,2,1,2,1,2,2,1,1,2,2.4,2
"470",470,4,23,1,4,2,2,4,2,3,2,2,3,2,4,3,3,4,4,3,2,2,3,4,5,5,5,5,5,3.32,2
"471",471,4,23,1,5,3,1,2,3,4,2,2,3,2,4,3,2,4,4,3,2,2,3,2,2,2,2,2,2,2.64,2
"472",472,4,23,1,5,2,1,2,3,4,2,4,3,4,5,2,3,3,4,3,3,3,4,4,5,5,2,2,3,3.24,2
"473",473,4,23,1,3,3,2,2,3,5,3,4,3,4,2,3,3,3,3,4,3,2,2,3,3,3,2,3,2,2.92,2
"474",474,4,24,1,2,2,2,4,3,3,3,4,3,2,3,2,3,4,2,5,3,2,3,3,2,2,3,3,3,2.84,2
"475",475,4,24,1,1,3,4,3,1,2,2,3,4,2,2,3,3,3,2,5,1,2,2,1,2,3,2,2,4,2.48,2
"476",476,4,24,1,1,2,2,3,1,2,3,2,3,3,3,2,2,4,2,4,1,2,2,3,3,4,1,2,1,2.32,2
"477",477,4,24,1,2,3,4,2,2,2,2,3,4,2,2,3,3,3,3,5,2,1,2,1,4,4,3,2,1,2.6,2
"478",478,4,24,1,3,3,2,2,3,2,3,3,4,2,3,2,3,3,3,3,2,2,4,4,4,5,4,4,2,3,2
"479",479,4,23,1,3,3,2,4,4,3,2,4,3,3,2,3,5,5,3,3,1,2,1,4,3,2,2,2,1,2.8,2
"483",483,4,22,1,3,1,1,3,5,1,4,3,3,3,3,1,1,5,2,2,2,2,3,1,4,1,1,4,3,2.48,2
"484",484,3,22,1,3,4,1,1,5,1,4,5,3,1,5,1,1,5,1,5,1,4,5,1,3,4,4,4,4,3.04,2
"486",486,3,23,1,5,5,1,1,4,1,4,4,5,4,4,1,1,5,3,4,1,2,5,1,2,4,2,4,3,3.04,2
"492",492,2,23,1,1,5,4,1,5,1,4,4,4,1,4,1,1,4,4,3,1,1,5,2,3,4,2,4,3,2.88,2
"493",493,3,21,1,1,4,1,3,4,1,1,5,4,4,5,4,3,4,4,4,2,2,5,4,4,3,4,3,4,3.32,2
"494",494,3,21,1,3,3,3,3,4,2,4,4,2,3,5,3,2,5,3,3,2,2,5,5,4,2,4,4,3,3.32,2
"495",495,3,21,1,3,3,1,1,4,1,5,4,4,4,4,5,2,5,4,3,4,2,4,2,4,4,2,4,5,3.36,2
"496",496,3,21,1,1,4,2,4,5,1,4,5,2,3,5,3,4,5,5,4,2,2,5,5,5,5,4,2,4,3.64,2
"497",497,3,22,1,1,4,4,3,4,1,4,4,4,5,5,2,1,5,2,2,1,4,5,5,3,4,3,3,4,3.32,2
"498",498,2,23,1,3,2,3,3,4,1,4,4,4,3,5,1,2,5,4,3,2,2,5,4,5,4,3,3,4,3.32,2
"499",499,2,23,1,3,4,4,1,4,1,3,4,4,4,5,2,1,4,4,3,2,2,5,5,3,5,4,3,4,3.36,2
"500",500,2,23,1,4,3,3,2,4,2,3,5,4,4,5,2,2,5,4,2,2,2,5,4,3,5,1,4,3,3.32,2
"504",504,4,23,1,3,4,1,4,1,4,3,4,2,3,2,3,4,4,4,3,3,2,5,4,4,3,5,4,4,3.32,2
"507",507,1,23,1,1,3,3,1,4,1,4,3,3,2,5,2,1,4,3,2,2,3,3,2,2,4,3,2,5,2.72,2
"509",509,1,23,0,3,1,1,3,4,1,5,5,2,5,5,4,2,3,5,4,3,1,3,3,4,4,3,4,3,3.24,2
"513",513,3,22,1,4,3,1,1,4,1,3,4,1,4,5,4,3,3,3,3,2,1,3,3,4,3,3,2,5,2.92,2
"514",514,4,23,1,3,1,4,1,2,1,4,2,4,3,1,4,2,4,5,5,2,2,4,2,2,2,2,4,4,2.8,2
"515",515,4,25,1,3,1,1,3,2,3,3,2,1,5,4,2,1,2,1,2,3,2,1,2,5,1,2,3,2,2.28,2
"516",516,4,22,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,5,5,1,1,1,1,1,1,3,2,1,1.76,2
"517",517,4,22,0,1,1,1,1,1,1,1,1,4,2,4,4,4,2,2,5,2,1,1,1,1,1,1,1,1,1.8,2
"518",518,4,23,1,5,5,2,5,1,2,5,5,2,4,4,2,2,1,4,5,1,2,5,2,1,5,5,2,5,3.28,2
"520",520,4,25,1,5,5,2,5,1,2,5,5,4,4,2,4,2,1,4,5,1,2,5,2,3,5,2,3,2,3.24,2
"521",521,4,22,1,5,5,2,5,1,2,5,5,4,4,2,4,2,1,4,5,1,2,4,5,4,4,2,3,2,3.32,2
"522",522,4,23,0,1,1,1,4,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,1,1,3,2,1,1.4,2
"523",523,4,21,1,3,1,1,3,2,3,3,2,1,2,3,2,3,5,2,3,2,3,1,3,2,1,2,1,2,2.24,2
"524",524,4,22,1,1,1,1,1,2,1,5,2,1,2,1,2,1,2,1,1,2,2,1,1,2,2,2,3,4,1.76,2
"525",525,4,22,1,3,1,1,1,5,4,5,4,2,4,2,4,1,4,1,2,3,2,3,3,2,2,2,4,4,2.76,2
"526",526,4,22,1,3,4,2,2,3,2,2,4,3,3,3,2,2,3,2,2,4,3,2,3,2,3,2,4,4,2.76,2
"528",528,4,22,1,3,1,4,1,2,3,4,3,4,3,4,3,4,3,3,3,3,1,4,4,3,2,4,3,4,3.04,2
"533",533,1,22,0,1,2,3,2,3,4,3,1,2,1,2,3,4,2,3,2,3,3,4,3,4,2,4,4,2,2.68,2
"534",534,1,21,1,1,1,2,3,2,3,2,1,2,2,3,4,3,2,3,2,3,2,3,1,2,1,3,2,1,2.16,2
"535",535,1,23,1,1,2,1,2,3,4,3,1,2,3,3,3,2,2,1,3,3,5,2,4,3,2,4,2,3,2.56,2
"536",536,1,21,0,1,2,1,5,2,1,2,1,2,2,3,2,2,3,3,4,2,3,2,3,2,5,3,3,5,2.56,2
"537",537,1,23,1,2,1,3,1,3,1,4,2,1,3,1,3,1,3,1,3,5,3,4,5,3,4,5,3,2,2.68,2
"538",538,1,21,0,3,1,4,2,1,3,2,2,5,2,1,3,1,2,1,3,1,3,1,3,4,4,2,5,3,2.48,2
"539",539,1,22,1,3,2,4,5,1,2,3,5,2,4,2,3,2,5,4,2,5,1,2,4,5,2,2,1,3,2.96,2
"540",540,1,23,0,2,3,4,5,3,2,5,1,2,3,2,1,2,4,5,4,5,3,4,1,2,3,3,4,3,3.04,2
"541",541,1,23,0,1,2,1,3,4,5,1,1,2,3,2,5,3,4,5,4,5,3,4,5,3,1,2,4,2,3,2
"542",542,1,23,0,3,4,5,2,1,3,5,3,3,3,4,3,1,2,2,1,2,1,3,4,3,2,4,5,3,2.88,2
"544",544,1,21,1,3,2,4,2,1,3,5,3,2,1,3,4,5,2,2,4,2,3,1,3,5,4,1,3,5,2.92,2
"546",546,1,21,1,5,3,4,2,1,4,5,4,3,2,1,4,3,2,1,2,2,4,5,3,2,2,3,5,4,3.04,2
"549",549,1,19,1,1,2,3,1,2,4,5,3,1,3,4,2,4,1,4,2,4,1,5,3,1,4,3,2,5,2.8,2
"550",550,1,21,1,1,2,2,3,4,1,2,1,2,3,4,1,2,5,1,1,3,1,3,4,5,3,4,5,3,2.64,2
"551",551,1,23,1,1,2,3,4,2,3,1,1,2,3,3,4,3,4,1,2,1,3,4,5,2,2,4,5,4,2.76,2
"552",552,1,23,1,1,2,1,3,4,5,2,1,1,3,4,5,1,2,3,1,2,3,2,3,4,4,4,3,4,2.72,2
"553",553,1,22,1,1,2,3,2,2,3,5,1,2,1,2,3,4,5,4,4,3,2,3,2,3,4,3,4,5,2.92,2
"558",558,1,18,1,1,1,1,3,1,4,2,1,1,1,4,4,3,1,5,1,5,1,1,4,5,1,1,2,4,2.32,2
"559",559,1,23,1,1,5,2,2,5,5,5,5,1,2,1,1,1,2,2,1,2,1,2,1,2,1,3,5,3,2.44,2
"560",560,1,23,1,1,5,2,2,5,5,5,5,3,2,1,1,2,5,2,4,1,1,2,3,4,3,4,3,3,2.96,2
"562",562,1,21,1,1,4,2,1,3,1,4,5,3,4,5,1,3,5,2,5,3,1,5,3,4,5,4,4,3,3.24,2
"563",563,1,23,1,5,4,1,1,1,1,1,2,4,1,3,3,1,2,1,2,2,2,1,1,4,4,1,2,4,2.16,2
"564",564,1,23,1,5,4,1,1,3,1,5,2,4,1,3,3,1,2,1,2,2,2,1,1,3,4,4,3,4,2.52,2
"565",565,1,19,1,5,1,1,1,5,1,5,2,4,1,3,3,1,2,1,2,2,2,1,1,4,4,1,2,4,2.36,2
"566",566,1,23,1,1,1,1,3,1,1,3,3,3,3,3,2,2,2,2,4,2,2,2,3,2,2,3,4,4,2.36,2
"567",567,1,23,1,5,1,2,3,3,3,2,3,2,3,1,4,4,2,4,3,1,1,2,3,3,3,3,4,3,2.72,2
"568",568,1,22,1,1,5,5,1,1,4,5,4,5,4,4,2,1,3,4,3,3,2,1,1,1,1,3,4,5,2.92,2
"569",569,1,23,1,1,1,1,3,5,3,4,3,2,2,2,4,2,2,4,3,2,2,2,3,3,3,2,3,3,2.6,2
"570",570,4,22,0,3,3,3,3,4,3,3,5,3,1,1,1,1,5,2,3,2,2,4,2,4,2,4,3,2,2.76,2
"573",573,3,21,1,3,3,1,1,4,3,1,4,3,3,4,2,1,3,3,3,2,2,3,2,2,2,2,2,3,2.48,2
"574",574,3,22,1,3,1,3,3,4,3,5,4,1,1,4,1,1,3,3,3,2,1,3,3,2,2,3,2,5,2.64,2
"576",576,3,23,0,1,1,4,1,1,1,1,5,4,3,4,2,4,5,1,4,1,1,1,1,2,4,1,5,5,2.52,2
"577",577,4,24,1,1,3,1,3,4,1,5,3,2,2,5,2,1,3,2,4,2,2,2,3,2,2,3,2,5,2.6,2
"578",578,1,23,0,2,2,3,4,4,4,2,2,2,1,2,4,4,4,4,2,1,1,1,4,2,1,1,1,2,2.4,2
"579",579,1,21,0,3,2,2,2,3,3,3,3,3,3,3,1,1,2,4,4,1,1,2,1,1,1,1,1,4,2.2,2
"580",580,1,21,0,4,1,5,3,4,3,4,3,3,4,2,4,1,3,5,2,4,1,5,3,1,4,4,1,5,3.16,2
"582",582,1,23,0,1,2,4,5,3,2,1,4,3,3,5,4,3,5,4,3,3,5,4,2,5,1,5,3,1,3.24,2
"583",583,1,21,0,1,5,1,4,2,2,3,4,4,3,5,3,2,2,4,2,3,5,1,5,2,4,2,4,5,3.12,2
"584",584,1,23,0,2,4,3,5,1,1,2,2,4,3,2,3,1,4,3,4,2,1,4,1,5,3,2,1,5,2.72,2
"586",586,2,23,0,1,4,2,5,1,3,4,4,5,4,2,5,2,4,1,2,4,1,3,1,5,2,3,1,5,2.96,2
"587",587,2,21,1,5,1,3,4,2,5,1,3,2,1,2,3,2,2,3,4,5,4,3,4,3,2,3,1,2,2.8,2
"593",593,1,19,1,5,5,3,1,5,1,4,3,1,1,1,1,1,5,1,1,4,5,3,2,5,3,4,5,2,2.88,2
"617",617,1,24,0,5,4,3,5,1,4,5,5,1,4,3,4,1,1,5,2,3,3,5,5,4,4,4,5,2,3.52,2
"633",633,2,22,0,1,1,1,3,2,5,2,1,2,1,1,3,1,1,3,4,2,5,2,2,2,1,2,3,5,2.24,2
"648",648,4,23,1,5,3,3,3,3,1,5,4,3,4,5,2,1,1,3,3,2,2,1,2,1,1,1,4,4,2.68,2
"649",649,4,25,1,3,4,5,4,3,4,3,3,1,4,2,2,3,4,4,4,2,2,3,2,2,2,2,3,5,3.04,2
"650",650,4,23,1,1,3,3,3,5,2,3,4,2,2,4,2,2,4,4,3,2,1,3,3,4,4,2,4,4,2.96,2
"651",651,4,22,1,3,3,3,1,4,3,1,4,3,2,5,3,3,4,2,3,2,2,3,2,2,4,2,3,5,2.88,2
"653",653,3,23,1,1,1,1,3,4,1,4,4,4,2,5,3,1,3,3,4,3,1,3,3,3,4,3,2,5,2.84,2
"654",654,2,23,1,2,3,4,2,3,3,3,4,2,3,3,2,2,3,3,2,3,2,3,2,4,3,3,5,2,2.84,2
"655",655,1,18,1,5,1,1,2,3,5,4,4,2,1,1,2,1,3,4,1,3,1,1,2,2,2,3,2,5,2.44,2
"661",661,1,23,0,5,1,5,1,5,4,1,5,3,2,4,2,4,2,3,1,3,4,1,3,2,3,2,2,4,2.88,2
"662",662,1,23,0,5,1,5,4,2,3,1,5,3,2,4,1,3,4,4,1,4,1,4,1,4,1,2,3,1,2.76,2
"663",663,1,23,0,4,5,3,1,5,1,4,5,3,4,5,3,4,5,4,5,2,1,3,5,4,3,2,4,5,3.6,2
"665",665,1,23,1,2,2,4,5,1,2,2,4,5,1,2,2,4,2,4,2,2,1,2,4,5,1,2,4,2,2.68,2
"666",666,1,23,0,2,4,3,4,1,1,1,2,2,2,4,1,1,1,1,2,1,1,2,1,1,2,1,2,4,1.88,2
"667",667,1,23,0,3,2,1,1,2,3,4,4,2,2,1,2,4,4,1,1,2,2,1,2,1,1,2,3,2,2.12,2
"668",668,1,23,1,3,1,2,1,3,4,4,2,1,1,1,2,2,1,2,3,3,4,2,2,2,2,1,1,3,2.12,2
"669",669,1,23,1,4,3,2,1,2,2,3,2,4,1,1,1,3,4,4,4,4,2,1,3,2,4,4,5,2,2.72,2
"671",671,2,25,0,3,5,2,4,1,3,1,2,1,3,4,5,2,4,3,5,3,2,2,2,4,3,3,2,2,2.84,2
"672",672,2,24,1,3,2,4,1,1,3,3,4,1,1,4,1,5,1,2,1,2,3,2,1,2,3,1,2,4,2.28,2
"673",673,2,23,0,4,5,3,4,2,3,1,4,5,3,1,4,2,4,2,4,1,4,1,3,4,1,4,1,2,2.88,2
"675",675,2,21,1,5,3,5,3,2,3,5,4,1,2,2,1,5,4,2,1,2,4,4,2,1,1,2,3,5,2.88,2
"678",678,3,22,0,2,3,1,1,2,4,5,1,1,2,4,2,1,1,5,5,2,1,1,2,3,2,4,5,2,2.48,2
"680",680,3,22,1,5,2,5,3,5,5,3,5,2,2,4,1,1,2,4,4,2,3,2,4,5,2,1,2,4,3.12,2
"684",684,4,23,0,3,3,3,2,1,1,3,1,4,2,2,2,4,4,2,1,1,2,2,1,1,2,2,1,1,2.04,2
"685",685,4,23,1,2,4,3,3,3,5,2,4,4,2,3,3,3,2,1,1,1,2,1,1,1,1,2,3,5,2.48,2
"686",686,4,23,1,3,1,4,3,4,2,5,3,2,2,1,3,4,4,2,3,1,4,1,2,2,4,4,2,4,2.8,2
"687",687,4,25,1,2,4,1,5,2,4,1,3,2,4,2,1,5,3,5,3,2,4,3,5,1,4,2,4,1,2.92,2
"689",689,4,24,0,5,3,4,1,3,4,1,2,5,3,5,3,2,1,4,3,4,3,4,5,2,1,1,2,4,3,2
"691",691,4,24,0,4,5,3,4,3,2,2,3,2,1,1,4,4,5,3,5,2,1,2,1,4,5,2,4,2,2.96,2
"706",706,3,21,1,3,4,1,3,4,3,4,4,4,3,4,3,4,4,2,3,2,3,3,3,2,3,4,2,3,3.12,2
"709",709,4,24,1,3,3,4,4,4,3,5,4,3,4,5,2,2,4,2,4,1,4,4,4,2,1,2,4,5,3.32,2
"711",711,4,24,1,1,3,1,3,5,1,4,4,2,5,5,2,1,4,2,3,1,1,3,2,4,3,3,2,4,2.76,2
"712",712,4,23,0,1,3,1,4,5,1,4,4,2,5,5,3,1,2,5,4,2,2,3,4,4,4,2,2,4,3.08,2
"713",713,4,23,0,1,3,1,1,5,1,5,4,3,5,5,3,1,2,4,5,2,1,3,4,2,3,5,5,4,3.12,2
"714",714,1,23,1,2,1,5,2,1,3,2,2,1,5,4,1,3,1,3,1,3,1,2,4,2,4,5,4,5,2.68,2
"720",720,3,24,1,3,3,1,2,5,5,2,4,4,5,5,2,1,3,3,4,2,2,3,3,2,3,3,5,2,3.08,2
"722",722,1,23,1,1,3,2,4,1,2,5,4,1,5,3,2,4,1,5,5,1,2,4,5,3,3,5,3,1,3,2
"724",724,1,23,1,2,1,3,4,5,3,1,2,5,4,2,3,5,4,1,3,5,3,2,5,3,2,4,2,1,3,2
"727",727,1,21,0,5,4,2,3,1,1,3,3,4,2,4,3,1,2,5,3,1,2,3,4,5,3,3,4,2,2.92,2
"728",728,1,22,0,2,4,1,5,2,4,1,1,3,5,2,4,1,3,5,1,3,5,2,4,1,3,5,1,3,2.84,2
"729",729,1,21,1,5,1,3,2,1,5,4,4,5,3,1,4,1,2,3,1,4,1,3,5,1,2,3,2,4,2.8,2
"733",733,1,22,1,2,3,4,5,4,3,2,3,3,4,5,2,4,3,3,3,3,3,2,2,2,2,3,3,3,3.04,2
"735",735,1,23,1,5,3,1,4,2,4,1,4,2,5,2,4,1,3,5,2,4,1,5,2,4,1,3,1,5,2.96,2
"746",746,2,22,1,5,4,3,3,2,1,4,5,4,5,4,5,3,3,4,3,5,3,2,4,2,5,4,4,5,3.68,2
"750",750,2,23,1,3,2,4,1,3,4,1,4,2,3,4,1,5,5,4,4,3,4,2,3,5,1,5,5,2,3.2,2
"760",760,2,23,1,5,1,2,3,4,3,1,3,2,3,4,5,4,4,3,3,2,1,1,2,3,4,5,5,4,3.08,2
"761",761,2,22,1,3,4,2,2,1,3,5,3,3,5,5,1,2,4,3,2,1,2,3,4,5,4,3,2,1,2.92,2
"762",762,2,23,1,5,4,2,1,3,1,1,5,4,5,3,4,3,3,4,3,2,2,3,4,5,5,4,3,3,3.28,2
"763",763,2,22,1,3,4,5,3,1,5,2,3,3,4,5,5,4,3,2,1,1,2,3,4,5,5,4,3,2,3.28,2
"764",764,2,24,1,4,5,2,3,1,2,1,4,3,2,1,2,3,4,3,2,4,2,3,4,5,4,3,2,1,2.8,2
"765",765,2,23,1,1,3,2,5,3,2,1,4,5,3,4,3,2,3,2,3,2,2,1,2,3,3,2,3,5,2.76,2
"768",768,2,24,0,4,2,3,1,2,5,1,2,5,3,2,5,3,2,1,2,3,4,5,4,3,2,1,2,3,2.8,2
"770",770,2,25,0,5,1,4,2,3,1,1,4,3,2,1,2,3,4,5,4,3,2,1,2,3,4,5,4,3,2.88,2
"771",771,2,24,1,5,1,4,3,1,5,1,5,5,4,3,2,3,2,4,1,1,5,3,2,4,1,4,5,1,3,2
"772",772,2,24,1,5,1,3,4,2,1,1,2,1,2,3,4,3,2,4,3,2,1,2,3,4,5,4,3,2,2.68,2
"773",773,2,23,1,1,3,2,4,1,5,2,4,3,2,1,2,3,4,3,2,1,2,3,4,5,4,3,2,1,2.68,2
"774",774,2,23,1,5,4,3,1,1,4,2,4,5,3,3,2,4,3,2,1,2,3,4,5,3,2,1,2,3,2.88,2
"775",775,2,24,1,4,5,2,3,1,1,5,5,5,4,4,3,3,2,2,1,1,2,5,4,3,3,2,3,1,2.96,2
"786",786,2,24,0,1,1,1,1,1,3,2,5,2,1,2,1,1,1,5,4,5,4,4,4,5,5,5,5,2,2.84,2
"790",790,3,24,0,1,3,4,2,5,3,1,4,5,4,3,2,1,2,3,2,1,2,3,4,5,4,3,2,1,2.8,2
"791",791,3,23,0,1,5,3,1,4,2,1,3,2,3,4,3,4,3,2,3,4,3,2,1,2,3,4,5,4,2.88,2
"792",792,3,25,1,5,3,2,4,1,5,1,3,1,1,2,2,3,5,4,3,2,1,2,3,4,5,4,3,2,2.84,2
"795",795,3,25,0,1,4,3,5,2,4,1,3,2,1,2,3,4,3,3,2,3,2,3,4,5,4,3,2,1,2.8,2
"806",806,3,23,1,3,4,4,5,5,3,1,5,4,5,3,2,5,2,4,4,1,3,3,4,5,1,4,3,1,3.36,2
"807",807,4,23,0,3,5,3,5,3,2,4,5,4,3,4,5,4,5,2,1,2,1,1,1,5,4,5,1,2,3.2,2
"809",809,4,24,0,4,5,4,3,5,1,4,4,5,4,5,1,5,3,5,1,1,2,4,5,4,4,5,5,4,3.72,2
"810",810,4,23,0,3,2,4,1,3,4,1,4,2,3,4,1,2,5,5,3,3,2,1,2,1,4,4,5,5,2.96,2
"830",830,2,21,0,3,3,3,3,4,1,4,5,4,5,4,2,3,2,3,4,2,2,4,4,2,4,1,4,5,3.24,2
"831",831,2,23,0,2,2,5,1,5,4,5,4,3,4,4,3,5,3,2,2,2,1,2,2,2,2,3,4,4,3.04,2
"833",833,1,23,0,3,4,2,2,2,2,3,3,3,2,1,2,2,1,4,2,2,2,2,2,2,2,4,4,2,2.4,2
"834",834,4,23,1,1,3,4,5,2,1,5,5,3,4,5,2,1,3,3,4,2,2,3,2,4,3,1,3,5,3.04,2
"835",835,3,21,0,3,1,3,5,5,1,5,5,2,3,2,3,1,2,1,4,3,1,1,1,2,2,2,3,5,2.64,2
"839",839,3,22,0,3,4,5,1,5,1,3,4,4,3,2,3,4,3,2,4,2,2,2,4,2,2,2,4,5,3.04,2
"840",840,4,21,1,1,5,1,4,5,1,5,5,5,5,5,5,4,5,5,3,3,5,3,5,2,3,4,4,5,3.92,2
"841",841,4,23,0,4,5,1,5,4,2,4,4,5,4,4,2,5,2,5,5,2,3,4,5,4,4,2,4,2,3.64,2
"847",847,1,21,0,1,1,1,1,1,3,2,5,2,1,2,1,1,3,1,1,3,4,2,1,5,4,4,2,1,2.12,2
"869",869,1,19,0,1,1,1,1,1,3,2,5,2,1,2,1,1,3,4,3,5,3,2,4,2,5,4,5,5,2.68,2
"881",881,1,21,1,5,1,5,1,1,2,1,1,1,1,1,4,1,1,1,3,3,1,1,2,2,2,1,3,1,1.84,2
"898",898,2,23,1,3,3,2,4,3,4,1,5,4,3,2,5,1,4,4,1,3,3,5,4,5,1,5,3,1,3.16,2
"900",900,2,23,0,1,1,5,4,5,3,5,5,5,4,5,3,1,1,5,4,5,4,4,4,5,5,5,4,5,3.92,2
"911",911,2,23,1,5,4,4,4,5,1,3,1,2,4,4,4,2,1,2,1,1,2,1,1,2,1,2,5,3,2.6,2
"912",912,1,21,0,4,5,2,3,3,2,4,3,2,3,2,4,2,2,1,2,2,2,3,2,2,3,4,3,5,2.8,2
